E_GRB,T_90,E_aft,t_dec,t_jet_break,d,theta,beta,snr
1.0643778112495923e+52,16.363269205951845,1.2296197845751108e+50,14.797546808784688,724969.9813809085,7774125724.013426,1.5496512804463234,0.9722945848192783,3.1508284279669504e-05
6.771416108584229e+47,3.351326067212395,2.090594755591242e+54,0.3840542344472722,33057.289315636706,237252103.27947274,1.1481171285230218,0.9457508164287544,0.00046218165850034907
6.108507839255033e+46,29.6408093150238,6.902904304658341e+55,0.9669932114094312,65984.91789391763,66151700.72525788,1.4296298113396715,0.9607216806168936,0.023606185233074124
6.632487349354986e+50,2.110947687839927,3.644772661713746e+51,8.862047834976766,349377.7261589953,1841052393.7679133,1.2456168927958593,0.935264084509857,9.986971887521092e-06
9.505521831084187e+53,375.4387771987926,1.560138481538551e+53,0.014092423131753306,157915.89032040507,4915945191.517117,1.2735289653424837,0.9183800858437116,0.0007360270912617578
2.596601752759936e+50,0.12985664065446512,1.6317968925183886e+51,607.8796622546192,14605.013203099925,553191877.6681064,1.1176499695426636,0.9946108552436834,1.6472868981779906e-05
9.373260358901014e+49,399.27178667141277,4.364585593575874e+54,0.34280960978278174,597483.5289214548,2206354231.635206,1.1928964281720882,0.9210170284191277,5.224647083547431e-06
2.6356678588095727e+54,0.13727692545212003,9.208511531466782e+52,51.023752534541956,41950.24756172164,78428575.9932285,1.458322050246341,0.9982904670412315,0.922450659162077
4.47877193780026e+50,24.459362898119416,1.7365174587193177e+54,0.07439667853416539,25416.699410148205,464401013.7093868,1.058904540708901,0.9579679750999102,0.00027734867367982765
9.037795081337865e+46,1.7460180975931052,2.295044906810057e+50,235.19213002748518,98571.97314335876,4171729886.3318787,1.303898522641334,0.9318197720107696,1.0291496554392744e-09
1.048158792407716e+48,15.406598109282161,6.757113162727767e+51,396.12593533431874,257848.5387795699,946272522.6419444,1.0336200965113027,0.9686864575845393,6.477123322273543e-08
6.86511432718086e+51,3.162780909996337,5.695231385752012e+55,0.029624471649370758,8707.674202259086,124024521.87710226,1.336985879825063,0.9430193706324643,0.0810163488568495
1.7194957916104017e+53,86.00945869525633,3.004859782791839e+51,4.833497839156897,60574.39822028174,284333446.1168824,1.153985590308076,0.9108274291997726,0.010912557962171046
8.082123554481503e+48,0.7271113796955954,1.2785447477508834e+53,2.428715191815082,370405.4019951591,9216710319.978859,1.5034969110384628,0.9864329194086539,5.931120926529459e-08
4.8711206623069625e+48,56.6726078333951,8.052158128438311e+50,0.01658559908627505,30479.207760129506,3330415722.8891087,1.0134488784452549,0.9638310293629659,4.191066531049271e-08
2.6311387149290267e+53,1.349492794015653,4.822012962691761e+53,699.6352537375021,785958.1428443769,409643873.7342,1.3678103344559571,0.9384841903895564,0.01657372152457022
3.1313106703172844e+52,190.48657309866675,1.1380888166677446e+52,1.1382588495130015,129667.52515384833,44815939.124869324,1.127669323190763,0.9036203696826413,0.006403681116199188
2.491765840393896e+47,0.1837086201323465,3.4405400849712687e+55,10.197940257619937,18466.799623811825,1363317121.739455,1.5324921017810564,0.9780220819259225,0.0019354511915639688
1.6174132716897093e+46,104.16546316539069,1.1534010649916069e+54,25.81699972852527,11874.43271225688,5741057774.765275,1.233182026135589,0.9167674600914786,2.5989313851102305e-05
2.713680399473958e+51,0.29374617558272925,3.4250559239570423e+50,0.6851735964986756,194202.451593167,161159236.20463943,1.4050962657008532,0.993066311706492,0.0004784914119892511
3.036068320793149e+54,10.776409817552597,1.4585365917256102e+55,99.61936786040089,278974.17853346094,107931498.88761805,1.0987138875218723,0.9500105939524102,0.8620771727273018
7.50439321951934e+49,6.205442088887739,2.713083172885028e+52,0.17763033404812675,82602.94211299227,765657543.5338471,1.2605380272289912,0.9242653120885808,2.6848064263414635e-06
7.413483524059628e+49,56.10466340530916,3.237966533700672e+53,0.21167209922989813,796769.7144574914,53513255.04134064,1.3099165626624474,0.9276419449161218,3.082696638484435e-05
3.070307062491572e+54,1.3836798184440013,1.2148483978294636e+51,28.090709330101284,31462.101043511742,1621598645.8317697,1.0866097544935438,0.9526959916846355,0.05989000994247566
2.731346368084776e+51,185.46653912534933,2.3103303917735965e+55,0.04581643899098947,19058.842850487665,2815930440.512635,1.4703069773424815,0.9894531025960602,0.0006607930698358291
1.6085020382181445e+46,0.1852550411717934,1.7170480917282503e+52,129.7340699258422,131436.49968705085,345022354.21530956,1.2111487124934797,0.9141818733831799,5.83410150070166e-07
2.464703584464361e+47,101.53900997367758,5.096025083418217e+50,313.17786692832937,193335.44448070345,91262061.93878016,1.5064442927719408,0.9752638022398185,5.81914291932637e-08
3.170624958008016e+52,0.2965655475514429,7.638097977030622e+53,0.026157550092528365,11611.686205368303,644901430.2122023,1.1810498934494482,0.9003327363285448,0.0012928792793648143
2.6449242945551663e+53,10.680899749366082,4.036738934621956e+52,3.812641115475766,80784.22697247851,6855512864.754391,1.3539306487630587,0.9411369275372233,0.0009939550141174502
4.838145336460895e+48,6.370092517810458,9.658696959535999e+54,2.147869907711495,277779.33603443636,191698677.7141481,1.0540739379026702,0.9673521074340927,0.00034523044197658584
8.02239363953478e+48,408.8549523083989,6.024306415154897e+52,0.013114853787297327,40649.60513443481,550734861.5085007,1.5635984040890134,0.9836398431029186,3.740542212060296e-06
1.7296030791907947e+53,0.13621949099172703,6.415342153374404e+54,617.6465999421002,589395.5259407127,4939774137.976368,1.1424061013763218,0.9075004379929782,0.0009485925723078242
6.94696457189703e+51,24.633221694776267,1.501430790577166e+50,0.8976993854404638,97228.44487492513,1852738282.9351528,1.4004237773937767,0.9456986043429735,8.938616654498263e-05
1.0374334531841367e+48,1.7039855718557686,2.552462967762704e+54,9.020319687945264,24624.613937629463,65759054.5734899,1.0159364933958959,0.9722362086634312,0.0031490949057868156
8.982341272299509e+46,15.534268411749245,8.713379340286624e+55,15.938296198217328,8904.416255587015,238753277.66836748,1.2804654250294614,0.9352345343430553,0.06422435626357399
4.5108134989307886e+50,3.0902545696190873,4.6011930345635617e+51,0.377284541561586,258941.73352146288,7727482493.340838,1.108173902941975,0.9606897721999395,1.8674454740869516e-06
2.6637119921291468e+54,88.17690073045455,1.9560840648951116e+53,61.36010186904863,372037.0687018347,1122141502.6650538,1.442410996732189,0.994643864746897,0.04289847436940375
9.265639569105848e+49,0.7223549067102383,2.0461484466117113e+51,0.09796485675572379,61948.87138173149,146852013.50132543,1.239483861648177,0.9184091267189979,1.6810537941287517e-05
2.6350487317859563e+50,71.47852937218924,3.4608096567538104e+54,4.693949667378928,142514.00531515325,9254724475.068367,1.0679629327526037,0.9983454671319205,5.582942863519016e-06
9.37558717809484e+53,0.5869317725702416,7.30094195134645e+52,2.586031591597022,17574.987026158597,282866014.1870876,1.2968395098746925,0.9210722507626706,0.08597001621909577
6.573070659182702e+50,16.777804359415114,1.3862586077575094e+54,385.6385606047592,33498.55888640745,123200862.71452466,1.1987948826224584,0.9317639281631758,0.0005709311794538577
6.158029120285092e+46,3.3177406543438526,1.8319331397770794e+50,0.0314878096946305,748021.8737032269,951601071.3539809,1.4453949678958113,0.9579151755806162,1.6848637862570396e-09
6.862969726899494e+47,30.4272767235231,5.5015590887790634e+51,0.07642697320474615,341559.9964708808,4144118351.3572836,1.1597585726297273,0.9429879644786374,8.059540860578797e-09
1.0485034902819455e+52,2.0922385373523698,4.637482413706491e+55,221.29245991122173,65671.29210591984,467045081.50021684,1.4900910875086824,0.9686557451552927,0.0022599178136342305
5.877567621923735e+52,379.04222166755494,2.4630838887605452e+51,0.35303036018587947,14537.989810403486,78753801.07944605,1.0424020336609694,0.9864641712861043,0.0038546237486178797
2.364388889667944e+49,0.12658240791374265,1.0481315818193303e+53,47.92429644985161,154396.91824023877,2195102832.6854587,1.3298176097319183,0.9108577869509347,5.165695920598057e-07
1.962611131356811e+48,7.614775346410749,6.5972222477559696e+50,101.19329024594852,23126.107724314574,759962401.1773362,1.1218116467091863,0.9384186127478273,1.0020247863925934e-07
6.530159013603478e+53,4.514387971436158,3.951140137512073e+53,0.1652648729130191,103572.48858051693,108708820.49032778,1.546624463186262,0.9637621217089298,0.14089718374240978
2.404488734581456e+52,162.88422214133521,9.261782392536992e+51,26.28962725530998,543623.0029242873,161693996.3559405,1.0046866553377838,0.9780919843857945,0.00214529309691265
3.2449886875199453e+47,0.4768513069561235,2.8002171405100725e+55,0.6363540188198502,44078.759494604834,5720354971.058241,1.3754830333758457,0.9036835388204372,0.00015097848109229444
2.0240184919174878e+46,260.7537165153497,9.195451677933934e+53,1.117900500009363,49475.707829627376,1367756068.9863727,1.0891572392494382,0.9931134396953,2.7812556246225012e-05
2.16845194148492e+51,0.2610662433093985,2.7303232833395772e+50,10.981208738928567,465894.7209583574,44653320.98016012,1.2676821412021793,0.9168065831578114,0.0012679115522551288
7.240963639134883e+54,35.05637962158315,1.1549937784576649e+55,0.016328969795638783,210602.59017170276,406571764.6800016,1.2268407237319063,0.9242258941322964,0.4293781296093048
3.1465345111396607e+49,0.8594233546812863,2.1482288324947878e+52,752.0535033863556,10952.774666068024,3354326759.7097917,1.417971971810547,0.9499654869777228,9.534655460441351e-07
3.9935289061482516e+49,213.65410495062156,1.005890477818631e+50,46.46789695286349,295594.71530191624,5272371006.948043,1.1873457163196264,0.9620321218709931,6.863492550400085e-08
5.697866331892617e+54,0.21340352265218338,2.4948988015091937e+54,0.26120467773970935,75883.433445006,175432848.73896462,1.4618950902738508,0.937118182216212,0.777299769059057
1.4457375161542983e+51,48.71141944293161,4.45811335856235e+52,179.20525789715094,12582.680863058622,99120655.57505919,1.0633858633608027,0.9053158923777498,0.0003375728894425623
3.039824781196391e+46,1.2013051358093463,5.582007487196496e+54,0.06775387971358157,178390.93532493227,833475289.4776554,1.3001382986803318,0.979454003003033,6.496813074735148e-05
4.8487775534326415e+47,9.272060908121391,1.9055449408998354e+53,0.038886507969044706,123473.65387500911,3058411316.35975,1.0288228700934083,0.91619868424452,8.403092132717602e-07
1.611172322068767e+52,5.5296810278722965,1.3662011096195632e+51,434.8869360319029,20285.090582100012,445909459.1652314,1.340277723241773,0.9904099972536977,0.001069607747662418
5.112803613990835e+53,116.95403536966691,7.607104355454601e+55,2.666365451106302,29025.527910836405,41155446.617893584,1.1588553876057661,0.950606482964034,0.23418705782139732
2.5036429041303752e+48,0.3415771883746531,3.4165047871822934e+51,6.344682007003065,863290.7191064977,1484004066.5803614,1.4991430819969058,0.926750165610661,3.840425298181792e-08
1.5783521982244197e+49,21.744856620710756,2.1217336026115179e+55,918.1934402346758,57168.329289246656,1032478335.1203538,1.009247486864001,0.9238672880919612,0.0006271451826311937
8.79390593281599e+52,1.504233799184747,1.2039989746433302e+52,0.018212102166529947,403204.06794093177,113550154.19567917,1.3717094911335426,0.9984990740987603,0.022889325900100913
1.3425667098995734e+52,463.2008161919578,2.6920953889014725e+53,11.198023592264168,243335.41112787463,310234922.3043117,1.1328630515866986,0.9550063874098661,0.00016500998978258603
5.366363873073784e+47,0.15433109258186484,9.569486559141953e+50,1.4938381154018239,9479.491620914067,8438273267.693972,1.5288098020630982,0.9316190951499516,1.545418808304804e-08
4.839769819394288e+46,99.88617589215974,2.8401163058330334e+52,0.6240911126797282,26691.748985040354,2407439246.3426785,1.228050727031712,0.9696992088400117,7.801712567636795e-07
8.37442052052909e+50,0.8183051943850883,8.900270114541113e+54,19.668306859006492,89736.49301980354,71807706.18363453,1.4090799412463872,0.9451715498386842,0.0020460879519853914
1.4098191136741402e+54,13.71123710535325,4.000699638534264e+50,0.13532509409550797,627405.7967725393,506729225.70338196,1.1037913087840674,0.9098703216406359,0.07491874628275634
1.750087105478389e+50,2.727684840845127,6.329010080574085e+53,90.73840914208216,38192.309092582625,3819574587.5205803,1.257528612379602,0.984180438734529,7.935023354119206e-06
1.3914515993289723e+50,19.008095124798814,9.539544685276588e+51,1.598854946264782,167522.62576064488,60608043.34240718,1.476962428722267,0.9072665702764476,4.8343597778112256e-05
1.7760465356516168e+54,3.7588935727201074,4.20802617035974e+55,3.719248928847418,13400.80209314398,2010200501.320051,1.2078104112790395,0.9805526370678429,0.028284138692394014
3.549192234023017e+50,63.0967955600256,7.531183864808134e+50,0.02331371303049011,69994.92838372351,4504003973.99924,1.3228381422479452,0.9724852684852522,1.7307486331579487e-06
1.1400953538669636e+47,0.5181236445292731,5.303292275339504e+53,254.97770878632375,320596.91813631234,604019416.8224015,1.074107619598349,0.9486654051728242,4.961205508727829e-06
1.3235089249301044e+48,334.55691258917284,1.7415202505200076e+55,145.54563548393776,689618.8909177931,133899953.64889893,1.3552858356153887,0.9585649084313702,0.0002924649304569603
5.43863782274794e+51,0.11173001786824992,2.220143984065237e+52,0.056289476391289006,36350.81295100949,1230685544.7992702,1.0474792364426662,0.934317332040476,0.0001344836911511233
1.159028352940068e+53,34.468094795032194,1.2300829303232025e+54,37.746644114807125,16494.872504933526,7122330993.326489,1.526662722506507,0.920440530986736,0.00031560062846545755
1.1986237404345874e+49,2.370170103940946,3.106335247822903e+50,0.2169669200254949,151867.34097663965,259039035.97912055,1.171573102505041,0.9956122769743421,1.571741383727722e-06
3.7827787062910114e+48,141.41889016834247,1.9636917904610784e+54,0.10869782967042509,10276.214197436891,374337422.27256835,1.3870692586496396,0.9541206211818167,0.000776028886204996
3.38697530047655e+53,0.4139970886715525,1.9813447070455495e+50,74.52825292580845,224373.40199034906,2595409654.706708,1.027549108972722,0.9294130136580923,0.003937856707220323
4.743437478334574e+52,8.772157213184487,4.4232116485962247e+54,0.5012029784055321,429391.015379569,1778454259.8594105,1.556874359385878,0.9128212883772402,0.0005503996569813619
1.6454411801691459e+47,5.200367878954577,8.840827331340255e+52,16.15761373325309,53674.20126271736,48793508.36293539,1.1452952759761401,0.9875755684339177,6.578461383226183e-05
1.0683765481994987e+46,40.37874040067965,2.6550179516202523e+51,6.789483085132438,46965.1167491584,210246067.79585522,1.423602610398773,0.9026986826659928,3.5253157218528695e-07
4.1068100274232426e+51,0.9898712966074515,1.479712524731136e+53,0.8857521598375642,510141.87580328935,6250736346.640999,1.2492172794898964,0.9758212620841163,2.0165138905919025e-05
3.912009122608327e+54,226.35771764500723,6.684387198281666e+51,556.809207562661,112343.91438998272,699710220.084961,1.2794847785979684,0.9648182505037813,0.04457719876310466
5.825971395507426e+49,0.22662166307514764,5.947167439536936e+55,0.010796631914345678,21311.525251722054,84113440.06950723,1.1149202248682923,0.9406098588902991,0.057615238252276726
5.028960853358662e+49,126.73237425486289,4.233276555525376e+51,73.30465579655512,80064.5049865125,227004335.74842584,1.037965560767706,0.9472055749675576,3.640090339841271e-06
4.524888334483517e+54,0.3544130447778196,9.426719030858404e+55,0.11689253207055228,312265.3762263867,8174126383.161486,1.3331660762230324,0.9739906107615457,0.015941306068402647
3.58614036618072e+51,10.131108907186993,1.6985365236981684e+51,19.010989455880985,188127.08194767314,1066921333.8455404,1.1649728134100357,0.9818680622369937,0.00010881995951847565
1.2254438520987228e+46,5.882388930144296,2.3693238366354016e+53,0.4505691609188711,13283.871967106194,155339959.7155682,1.4860200052310133,0.9060566379062366,0.00014458697414201783
1.4221366123157978e+47,46.97474339258926,6.937677048599811e+54,0.7527371192517491,19234.562898284603,570815559.2310462,1.1936757715387256,0.9961279821231549,0.0012210615302785785
5.493514005915586e+52,1.1092651312781538,5.54021680762359e+52,7.551840216900658,116959.96374184119,4793382282.527618,1.449015033657207,0.9199702089068691,0.0002664279238649979
2.953823757270561e+53,200.96068011230543,3.090363175860908e+54,0.010975951396488253,818181.8404447461,1920291690.1733057,1.0727788428477676,0.9336475485422657,0.0014727890862537424
4.333411042340104e+48,0.1954224548300358,1.2458442197384997e+50,517.7271198395224,27476.9986116141,63810247.29099654,1.2933148607233733,0.9592584525955798,1.9456211588906703e-06
1.034810699205966e+49,12.468848368787377,7.868989289003931e+53,3.1964809074242653,410891.36326059396,88051557.51280114,1.221534666264646,0.9878774415178663,4.003681069949815e-05
1.3412431735174059e+53,2.5811608578285536,4.973619220701331e+50,1.798482466661242,58186.68428304384,664596983.6618944,1.421601845434167,0.9125367516633194,0.004703624380164309
4.748359677009076e+51,93.13134394345174,1.1028608130626226e+55,262.1416107341442,9654.095844145233,6614344684.550812,1.0941291774615245,0.9293143001098307,0.0003013083271943888
1.5173627392606714e+48,0.7808227280350151,3.5189141523230537e+52,0.021922522098346598,247547.64025736306,197553282.49995953,1.264167157698305,0.954215539596476,1.200730611434175e-06
9.85528826922958e+46,489.2084981329397,1.1851587730311942e+51,0.054745959462254044,88116.44310574922,56282911.943949364,1.0003556797045072,0.9397363557480263,4.3293338748803053e-07
4.112378766669261e+50,0.16960916377253807,3.334466469369907e+53,154.76901495769448,26236.594417344884,1532992586.547662,1.3790226241711345,0.9657091549097411,1.5009045314685926e-05
1.548669560901147e+54,22.775392849147305,1.496170525462976e+52,0.2524301084131637,37479.18518012457,2961673289.0023685,1.1269175446221606,0.9769230080847573,0.016291713097409784
1.5932414519005934e+50,1.612394463810428,2.636873972698784e+55,33.55379163029335,616405.1115116862,326169953.3864874,1.542314036076263,0.9016745803744249,0.00015632490379672675
2.090268293876568e+50,32.095171916693,2.5080184757832706e+50,0.019586799832483834,14148.607442644392,1300011223.2745886,1.3480939916272456,0.9797532464699733,4.16802421573647e-06
1.1822330929669995e+54,2.2668822854888355,9.930512174751841e+53,903.1968038169148,176653.50469813272,47218340.94650144,1.056786338357217,0.9050336495342706,0.693315460125373
1.008639726617539e+51,303.84962839836544,1.7864848178594126e+52,1.3430436774179901,338652.9420715149,386434266.7880557,1.513300640616906,0.9370186971888392,1.0972771584001665e-05
4.0119144264034035e+46,0.10597663328798886,1.4012006029191212e+55,13.176728065352801,73856.56758820203,3547009003.5397234,1.177758218009128,0.9621279729202475,9.547612471385485e-05
6.401377471669351e+47,66.00181095967388,4.265162307963569e+53,21.878716332947196,34413.81376060298,787406475.4428196,1.4639477493090995,0.9258894862963398,2.1127458547148338e-05
1.1244147752498475e+52,0.5566842799834802,6.057549482880132e+50,0.5304174661077563,653537.1369430114,105451654.77162369,1.2142490299460795,0.951484121132555,0.003143648357806816
1.060506271320772e+53,20.04912566582214,3.395714893593675e+55,84.37682535395203,143845.930065371,167533114.9905812,1.3158960836402689,0.9915283642282628,0.01843028147560927
1.3100292559157394e+49,4.1406492817296,7.698892697957797e+51,0.13758459373501622,15641.76483741522,5548958639.844067,1.083596749030724,0.9151593117798299,1.5939468525992387e-07
2.9888856240457617e+48,246.75371494617355,4.785258951962826e+55,0.29384317454389836,228241.8185124782,3999680255.727413,1.4362517738404819,0.9301854496858455,7.330794771433647e-05
4.286775116519446e+53,0.24139214481545004,5.379005987163332e+51,39.939946050664126,10466.247300172758,481471059.27976346,1.2425883232827624,0.9564845288211381,0.02613786912640861
1.9414661683471196e+52,43.65216190027699,1.1946394333445921e+53,0.06371651577492102,54634.009969993676,76008953.96395095,1.2862397680471542,0.9998387247723355,0.0068554948420004
4.020021867748692e+47,1.0283964549069007,2.1437461644088394e+51,184.2566635625358,437545.8029045735,2262905207.2532935,1.105162118359332,0.922635263507961,6.239884174330519e-09
3.6243934837042815e+46,8.231645643357837,7.135335245992995e+52,462.4874729113032,501160.8715391556,9736997143.52221,1.3944637365207668,0.9846900738386856,2.382777627140175e-08
1.2106285717955908e+51,4.7683456334295276,3.569566481571998e+54,0.03782356963740106,46091.3069343082,267500015.30518487,1.0184947014092538,0.9094053555203125,0.0004903658923554349
6.874626998582436e+54,136.05939043098567,1.5937445987301221e+50,5.640409439105898,20949.62544158008,129620989.82649367,1.5706285004470328,0.9444940332912223,0.5667324740772965
3.315141235903447e+49,0.3827781598174713,1.5793710701314184e+54,3.1024507174138103,110308.20081702281,899907763.1395185,1.1392850280262228,0.9704009549991954,2.9673730516179326e-05
2.6087531082151445e+49,11.476358944860928,7.7987234909327e+54,0.16232218407536697,29816.036550470624,2478430950.929121,1.5198299605330148,0.95663150425767,0.00014445409585037383
8.725462553662741e+54,6.663693283190973,3.259046034791603e+52,108.97571142086636,754314.6862631612,69399173.46794298,1.1747820816547256,0.9330079554167301,3.5773102656179514
1.818133278783418e+51,111.85694007678171,6.146473154269928e+53,0.749789898476391,124638.42238991779,521671767.4770985,1.3610791301912575,0.9224920362823109,5.094483003342884e-05
2.4163266558695035e+46,0.31282334721379573,4.1003971118051625e+50,23.600442516122158,18052.148105225493,3691459705.8296556,1.044847799284316,0.9968028341800617,1.3076939399274979e-08
2.6937836671234637e+47,177.39845868605295,1.3810043114834146e+52,9.319097404923653,12244.561565406857,975065994.6470168,1.3168989767692403,0.9115109922968961,1.6669914592803394e-06
2.9011079371172383e+52,0.17251517833196722,1.8583622996725442e+55,1.245167661208769,204123.75395978108,119629783.47251222,1.077035316300922,0.9857506105177187,0.00863370974452548
5.468264967006736e+53,53.220008843543205,9.803867833797891e+50,765.614283512517,293105.2240303286,292983869.89120585,1.4832955639691239,0.9681546029401231,0.037736528511055766
2.3400509073534243e+48,1.2567821730951503,2.6133378050799976e+53,0.01516158802715444,85334.20756475347,8890069132.810535,1.2047932536841695,0.9434702908821998,5.754475999698343e-07
1.9599734527071097e+49,80.84771027233262,1.6463008997229025e+51,2.2194092902214284,578430.9472722606,3238492000.9147534,1.2736701881045371,0.9037793026141587,1.041422903709012e-07
7.079183937728901e+52,0.6778134836369702,1.5740000539920144e+53,5.287467053685689,39934.070609706716,423248177.6342769,1.118020908299401,0.9779943467845068,0.0055996953375135215
8.792531304582694e+51,14.362138246541152,3.7145546208086545e+51,0.03241824468566004,24178.36051166925,43578702.09251646,1.4297859221290474,0.9634679563652498,0.005102545607348792
8.197071235252319e+47,2.9729917606018867,7.035084512731813e+55,362.11575521285323,95577.18568055537,1408586553.9512713,1.2460281206045793,0.9387114552651482,0.0008445739382728581
5.111203098796941e+46,26.2366349594772,2.0599549515115515e+54,214.92358223442062,263729.7098627763,5121350215.000999,1.549821120305672,0.9488938093836066,1.9910837446499248e-06
7.926911038156295e+50,1.857374291878547,1.211601691739996e+50,0.08138419887108381,9057.919604009672,181521332.71478486,1.14849570600247,0.9252753774666684,0.00012403828233896008
7.85223829764532e+53,424.7323532363734,5.160066630510507e+54,55.8355481928074,63125.531021851566,96281486.14150628,1.3930753670431546,0.9176590033275128,0.02581180003508787
3.143302871109454e+50,0.14725042858067652,4.845010319195825e+52,0.31337670643491294,378690.82035804336,862401675.4097863,1.0249113416156264,0.9921976028958813,1.3392532834022557e-05
1.0622668241223888e+50,349.9838879585336,1.2986350625396982e+53,665.2070314375082,16647.873842679117,216372972.38106856,1.1536051973815602,0.914278796162103,5.94849297878914e-05
2.3256078118273815e+54,0.12206336440926893,3.0520883545671375e+51,0.012882480166907203,135133.7268398876,6039042229.158444,1.5033321552857066,0.9893544797969228,0.00995818864808083
5.219921967869623e+50,27.862186734308562,5.765264561920872e+55,8.098324238057161,708112.7033027649,720100710.2913471,1.0332776262435237,0.9524050602796852,0.00021360091027791
7.754670132960658e+46,1.9678426285954183,6.840182974394084e+51,1.0578139985910042,31748.105257766638,81264744.35485685,1.336837033994705,0.9279313783982363,3.9261513524283246e-06
1.1878713721129035e+48,17.406850788510805,2.276721943360537e+50,0.4202727264621963,69374.78645873691,353402770.66551924,1.0585532103323723,0.9662609606648246,1.0908298956698943e-07
6.057525451226483e+51,3.5948363018641065,1.7226482945661194e+54,13.527052817455019,360378.5895816211,2733450071.3330626,1.3037539547838166,0.9422056613255211,6.025631944620963e-05
2.0040368833364325e+53,76.03165956858203,9.042992918348575e+52,0.09096932958487067,163001.25860111866,1678994868.8782666,1.1925027254341791,0.9011697944955311,0.002188181082510062
6.934703004917214e+48,0.6412589676779074,4.286151009463082e+54,62.47209441121043,15331.467526987675,51388653.69473815,1.4581628360126975,0.9743642787236361,0.008202300802016121
5.549369671009987e+48,38.52871619030566,2.671075684094002e+52,31.645410383059723,101806.54035761993,141831835.09555793,1.0988357248841347,0.9709334927136479,3.7051609178848925e-06
2.3095728119099446e+53,0.9077232271196444,1.4359480110733303e+55,0.18167948755278834,22708.64639256286,1168535389.9009686,1.2609563893471702,0.9469612832375118,0.005666625513854827
3.667317881960741e+52,279.5163401158594,3.3834057016129085e+50,121.83120059392222,43305.79259310611,7544239788.935644,1.233316685484476,0.9088992570629605,2.5898695666326565e-05
2.1275038059294557e+47,0.2734517827899686,1.139378707067016e+54,0.04717435418653235,533471.1927806968,245957472.31393474,1.405560144010249,0.9821197852953737,1.4020856195060449e-05
1.8426219505791597e+46,154.14719614523818,3.468183713042523e+55,0.027856593827321356,474192.66291815916,58891841.47777972,1.1277929143506966,0.9190677933664315,0.002030388233571911
2.3820181651094037e+51,0.4336789902854261,1.1472365353044522e+52,304.19082030765463,50418.86381610012,2080666579.3738365,1.5329974221728122,0.9939245375703042,2.9064148670801715e-05
3.555777209017984e+54,7.266563194376391,4.910208084600455e+53,1.9067836079614755,11142.392702586701,4376467856.330072,1.0135617261844683,0.9601926070936497,0.026908164128474202
6.407328991176821e+49,4.209438923591427,8.19940087177425e+50,4.442420567749284,214482.12214487002,625193020.9225237,1.3682636709723324,0.9357128477716097,2.618771728652917e-06
7.356560810585219e+49,445.9667270627667,3.1045577545805323e+55,0.9392567917155513,12909.326953330441,839863965.0932686,1.230018792208637,0.9442007583152618,0.004726309823587553
3.353883413206451e+54,0.14986890655776716,8.274967296202374e+51,8.624221453426726,187190.85218580262,103318886.88014367,1.4111822323986534,0.9706963192039244,0.8731838133565775
2.4499222210912718e+51,21.11066884598333,4.365955478526425e+53,0.013714867022415228,309012.68353501597,178709319.58480737,1.1015393191916043,0.9851939369307343,0.0004470246082814751
1.6543460950173696e+46,1.4486422513620865,5.8742754210477635e+50,590.4192407896296,78256.76283156918,5437191497.260049,1.2551016129548478,0.9089342242095442,2.064555766498033e-09
1.91859356142524e+47,13.202802965079618,1.9519818723389177e+52,58.66776567744233,28282.112350972347,1447863967.6626666,1.0072892458501634,0.9995266095397305,1.0438343623009976e-06
3.75520177055113e+52,2.649165209634593,1.302304781357143e+55,0.10249687401273888,822505.7790830458,40651051.97250829,1.3688967468235942,0.922917620311628,0.022931257790969148
2.1881027860552864e+53,96.98557287835379,2.4558539268800966e+50,15.236492406159119,118224.15811057617,430347503.6926616,1.1345649572043426,0.9306598810585485,0.009152169964949206
6.343352133739951e+48,0.7881663933585897,1.0264168530383402e+54,0.3945228252836377,19684.43243157324,3053424940.805302,1.5312756988962881,0.9559905942514958,2.310177224956092e-05
7.305873629255401e+48,50.574143702737565,1.629859994318906e+50,0.04381298013330694,250716.1350786187,8748570970.577314,1.0307981146717666,0.9910228531699997,2.4839250229848328e-08
1.7521050671086023e+53,1.2372328632143264,1.5304574414884942e+54,135.7137917263524,9899.349790881215,310924858.64767355,1.3429992740019188,0.9156321962870677,0.014014662855357638
6.721426589254273e+51,219.98683507632916,6.517345441840458e+52,0.20230219241755365,60009.58968697194,116472762.1985784,1.1571449507887992,0.9261785612083713,0.0004638263399485745
1.1622861473018428e+48,0.22162155633930455,3.833833416344548e+54,29.381525913898262,413876.36926575215,1046082111.8916616,1.4967650260355143,0.9511930721270184,1.2239177123586928e-05
7.544577949783935e+46,121.44203833460962,1.1689287298242522e+53,3.9883410011993643,608443.2365195106,3752390325.6054974,1.1854500125120517,0.9365395200407549,8.444568828362637e-08
5.825084736729232e+50,0.35183865546797194,2.2136740697108944e+51,2.053976109774529,36540.405285033805,491741207.12072647,1.4597222782217771,0.9626266276077649,3.0062501661207097e-05
2.0217107605983482e+54,9.548119916486257,5.224699072092938e+55,327.5428494035542,25432.423791547244,71303517.24940662,1.065556181664275,0.9800576131362104,0.9698805478644155
1.1255111408608105e+50,5.743372986313442,4.994620998713633e+51,0.02500150862529663,87456.40704315843,2310978578.8332644,1.3026478989546142,0.9047582201161981,1.2011727177442983e-06
