# Theta(rad) Phi(rad) Memory(strain)
1.597419993350742140e-01 1.267197036742101490e+00 3.822927878000901681e-27
1.597419993350742140e-01 1.319996913273022265e+00 4.046788012273198505e-27
1.597419993350742140e-01 1.372796789803943263e+00 4.353318074633299735e-27
1.597419993350742140e-01 1.425596666334864038e+00 4.786972603514318202e-27
1.597419993350742140e-01 1.478396542865785035e+00 4.840154622263081468e-27
1.597419993350742140e-01 1.531196419396705810e+00 4.674673927435919840e-27
1.597419993350742140e-01 1.583996295927626807e+00 4.585475593084575475e-27
1.597419993350742140e-01 1.636796172458547582e+00 4.567369283164973461e-27
1.597419993350742140e-01 1.689596048989468580e+00 4.592144664691277810e-27
1.597419993350742140e-01 1.742395925520389577e+00 4.234501731528189419e-27
1.597419993350742140e-01 1.795195802051310352e+00 3.888654589749490302e-27
1.597419993350742140e-01 1.847995678582231349e+00 3.617504961653098035e-27
1.597419993350742140e-01 1.900795555113152124e+00 3.402259602012854060e-27
1.597419993350742140e-01 1.953595431644073122e+00 3.144546065286797825e-27
1.597419993350742140e-01 2.006395308174993897e+00 2.546758182149355777e-27
1.597419993350742140e-01 2.059195184705914894e+00 2.112264296655227480e-27
1.597419993350742140e-01 2.111995061236835891e+00 1.762849381230763629e-27
1.597419993350742140e-01 2.164794937767756444e+00 1.453274457246965534e-27
1.597419993350742140e-01 2.217594814298677441e+00 9.497088499042850015e-28
1.597419993350742140e-01 2.270394690829598439e+00 1.171318916964729004e-28
1.597419993350742140e-01 2.323194567360519436e+00 -3.132499285538742533e-28
1.597419993350742140e-01 2.375994443891439989e+00 -6.912191422763094666e-28
1.597419993350742140e-01 2.428794320422360986e+00 -1.087383530815167208e-27
1.597419993350742140e-01 2.481594196953281983e+00 -1.632132047713883618e-27
1.597419993350742140e-01 2.534394073484202980e+00 -2.124240657398101569e-27
1.597419993350742140e-01 2.587193950015123978e+00 -2.335129138664587438e-27
1.597419993350742140e-01 2.639993826546044531e+00 -2.522363163438692177e-27
1.597419993350742140e-01 2.692793703076965528e+00 -2.808488589123766507e-27
1.597419993350742140e-01 2.745593579607886525e+00 -3.262823419369238174e-27
1.597419993350742140e-01 2.798393456138807522e+00 -3.484432640800605743e-27
1.597419993350742140e-01 2.851193332669728076e+00 -3.520701173458484286e-27
1.597419993350742140e-01 2.903993209200649073e+00 -3.577422671839330916e-27
1.597419993350742140e-01 2.956793085731570070e+00 -3.693321549498977694e-27
1.597419993350742140e-01 3.009592962262491067e+00 -3.873098497208301779e-27
1.597419993350742140e-01 3.062392838793411620e+00 -3.779602479859076836e-27
1.597419993350742140e-01 3.115192715324332617e+00 -3.664213135993544018e-27
1.597419993350742140e-01 3.167992591855253615e+00 -3.616530898087946532e-27
1.597419993350742140e-01 3.220792468386174612e+00 -3.654402097989619373e-27
1.597419993350742140e-01 3.273592344917095165e+00 -3.674383977094099922e-27
1.597419993350742140e-01 3.326392221448016162e+00 -3.244886832513823333e-27
1.597419993350742140e-01 3.379192097978937159e+00 -2.952973828490869238e-27
1.597419993350742140e-01 3.431991974509858156e+00 -2.768189031613894270e-27
1.597419993350742140e-01 3.484791851040779154e+00 -2.650903847815893469e-27
1.597419993350742140e-01 3.537591727571699707e+00 -2.303286738109923440e-27
1.597419993350742140e-01 3.590391604102620704e+00 -1.602117652585953702e-27
1.597419993350742140e-01 3.643191480633541701e+00 -1.160553138674032558e-27
1.597419993350742140e-01 3.695991357164462698e+00 -8.188128448040299858e-28
1.597419993350742140e-01 3.748791233695383252e+00 -4.744061491196016812e-28
1.597419993350742140e-01 3.801591110226304249e+00 2.403256833593333911e-28
1.597419993350742140e-01 3.854390986757225246e+00 9.920855253207097094e-28
1.597419993350742140e-01 3.907190863288146243e+00 1.469675525143799374e-27
1.597419993350742140e-01 3.959990739819066796e+00 1.911283743198060489e-27
1.597419993350742140e-01 4.012790616349987793e+00 2.417037737316085532e-27
1.597419993350742140e-01 4.065590492880908791e+00 3.157641366306644011e-27
1.597419993350742140e-01 4.118390369411829788e+00 3.725935257130995741e-27
1.597419993350742140e-01 4.171190245942750785e+00 4.178119902034986019e-27
1.597419993350742140e-01 4.223990122473671782e+00 4.639183892442282218e-27
1.597419993350742140e-01 4.276789999004592779e+00 5.146010179032103926e-27
1.597419993350742140e-01 4.329589875535512888e+00 5.788404589002714571e-27
1.597419993350742140e-01 4.382389752066433886e+00 6.066110337432447511e-27
1.597419993350742140e-01 4.435189628597354883e+00 6.280168439358665296e-27
1.597419993350742140e-01 4.487989505128275880e+00 6.521555711406406591e-27
1.597419993350742140e-01 4.540789381659196877e+00 6.820489928266699091e-27
1.597419993350742140e-01 4.593589258190117874e+00 7.116143311720511667e-27
1.597419993350742140e-01 4.646389134721038872e+00 6.982393448940846665e-27
1.597419993350742140e-01 4.699189011251959869e+00 6.887770494552919719e-27
1.597419993350742140e-01 4.751988887782879978e+00 6.859129078976967170e-27
1.597419993350742140e-01 4.804788764313800975e+00 6.888074967156180322e-27
1.597419993350742140e-01 4.857588640844721972e+00 6.767128761746306056e-27
1.597419993350742140e-01 4.910388517375642969e+00 6.380431677121367346e-27
1.597419993350742140e-01 4.963188393906563967e+00 6.082211776783532652e-27
1.597419993350742140e-01 5.015988270437484964e+00 5.849391571153862276e-27
1.597419993350742140e-01 5.068788146968405961e+00 5.667421838094830055e-27
1.597419993350742140e-01 5.121588023499326958e+00 5.174656502061875157e-27
1.597419993350742140e-01 5.174387900030247955e+00 4.596305207588465004e-27
1.597419993350742140e-01 5.227187776561168064e+00 4.180271407163850743e-27
1.597419993350742140e-01 5.279987653092089062e+00 3.816575880645176838e-27
1.597419993350742140e-01 5.332787529623010059e+00 3.425028055560668213e-27
1.597419993350742140e-01 5.385587406153931056e+00 2.702854663162297200e-27
1.597419993350742140e-01 5.438387282684852053e+00 2.162314036669355345e-27
1.597419993350742140e-01 5.491187159215773050e+00 1.800146829258350617e-27
1.597419993350742140e-01 5.543987035746694048e+00 1.452486165872878255e-27
1.597419993350742140e-01 5.596786912277615045e+00 9.812075937096101942e-28
1.597419993350742140e-01 5.649586788808535154e+00 2.723738073780305678e-28
1.597419993350742140e-01 5.702386665339456151e+00 -1.894047139438913415e-28
1.597419993350742140e-01 5.755186541870377148e+00 -5.940547688836795611e-28
1.597419993350742140e-01 5.807986418401298145e+00 -1.027127077712483113e-27
1.597419993350742140e-01 5.860786294932219143e+00 -1.611584735989960430e-27
1.597419993350742140e-01 5.913586171463140140e+00 -2.377245937928557390e-27
1.597419993350742140e-01 5.966386047994061137e+00 -2.517242398519588203e-27
1.597419993350742140e-01 6.019185924524982134e+00 -2.711764748361101958e-27
1.597419993350742140e-01 6.071985801055903131e+00 -3.009806309680727429e-27
1.597419993350742140e-01 6.124785677586823240e+00 -3.441635630883497640e-27
1.597419993350742140e-01 6.177585554117744238e+00 -3.701593482076596965e-27
1.597419993350742140e-01 6.230385430648665235e+00 -3.557848288380991140e-27
1.597419993350742140e-01 6.283185307179586232e+00 -3.496389095209190463e-27
2.129893324467656279e-01 0.000000000000000000e+00 -6.856810332858538128e-27
2.129893324467656279e-01 5.279987653092089311e-02 -6.870213740999694534e-27
2.129893324467656279e-01 1.055997530618417862e-01 -6.867377141987854874e-27
2.129893324467656279e-01 1.583996295927626863e-01 -6.557836844638531169e-27
2.129893324467656279e-01 2.111995061236835725e-01 -6.437157843578316422e-27
2.129893324467656279e-01 2.639993826546044864e-01 -6.475364679776045466e-27
2.129893324467656279e-01 3.167992591855253726e-01 -6.010186948108933222e-27
2.129893324467656279e-01 3.695991357164462587e-01 -5.425699523842056243e-27
2.129893324467656279e-01 4.223990122473671449e-01 -5.068893842094044611e-27
2.129893324467656279e-01 4.751988887782880311e-01 -4.656202361265585869e-27
2.129893324467656279e-01 5.279987653092089728e-01 -3.836845868860300351e-27
2.129893324467656279e-01 5.807986418401298589e-01 -3.108409755135595440e-27
2.129893324467656279e-01 6.335985183710507451e-01 -2.448393912850354317e-27
2.129893324467656279e-01 6.863983949019716313e-01 -1.505936646000150545e-27
2.129893324467656279e-01 7.391982714328925175e-01 -4.304926944238245457e-28
2.129893324467656279e-01 7.919981479638134036e-01 2.972529316231380725e-28
2.129893324467656279e-01 8.447980244947342898e-01 1.056370273641455624e-27
2.129893324467656279e-01 8.975979010256551760e-01 2.255475564217198966e-27
2.129893324467656279e-01 9.503977775565760622e-01 2.958279970112718392e-27
2.129893324467656279e-01 1.003197654087496948e+00 3.483259045760377740e-27
2.129893324467656279e-01 1.055997530618417946e+00 4.194685723797210782e-27
2.129893324467656279e-01 1.108797407149338721e+00 5.048875562853653739e-27
2.129893324467656279e-01 1.161597283680259718e+00 5.441954077717831662e-27
2.129893324467656279e-01 1.214397160211180493e+00 5.907507323228657065e-27
2.129893324467656279e-01 1.267197036742101490e+00 6.576174558853070736e-27
2.129893324467656279e-01 1.319996913273022265e+00 6.969641844517741337e-27
2.129893324467656279e-01 1.372796789803943263e+00 7.184827169608358503e-27
2.129893324467656279e-01 1.425596666334864038e+00 7.531338861436786383e-27
2.129893324467656279e-01 1.478396542865785035e+00 7.887237453720598188e-27
2.129893324467656279e-01 1.531196419396705810e+00 7.731522121114403284e-27
2.129893324467656279e-01 1.583996295927626807e+00 7.604229589268590674e-27
2.129893324467656279e-01 1.636796172458547582e+00 7.667958369449278519e-27
2.129893324467656279e-01 1.689596048989468580e+00 7.440450978089453015e-27
2.129893324467656279e-01 1.742395925520389577e+00 6.882054319740915355e-27
2.129893324467656279e-01 1.795195802051310352e+00 6.586079500110887810e-27
2.129893324467656279e-01 1.847995678582231349e+00 6.371521711124441104e-27
2.129893324467656279e-01 1.900795555113152124e+00 5.733026217778674412e-27
2.129893324467656279e-01 1.953595431644073122e+00 5.151149387207657065e-27
2.129893324467656279e-01 2.006395308174993897e+00 4.710414386230596002e-27
2.129893324467656279e-01 2.059195184705914894e+00 4.094910241778225346e-27
2.129893324467656279e-01 2.111995061236835891e+00 3.086516304920333856e-27
2.129893324467656279e-01 2.164794937767756444e+00 2.385889520269500718e-27
2.129893324467656279e-01 2.217594814298677441e+00 1.715124399065928797e-27
2.129893324467656279e-01 2.270394690829598439e+00 8.075666886723278558e-28
2.129893324467656279e-01 2.323194567360519436e+00 2.268129871331690411e-29
2.129893324467656279e-01 2.375994443891439989e+00 -5.300119883508619860e-28
2.129893324467656279e-01 2.428794320422360986e+00 -1.190755594792711443e-27
2.129893324467656279e-01 2.481594196953281983e+00 -2.037323306441653605e-27
2.129893324467656279e-01 2.534394073484202980e+00 -2.633614544077579088e-27
2.129893324467656279e-01 2.587193950015123978e+00 -3.199867828713874716e-27
2.129893324467656279e-01 2.639993826546044531e+00 -3.990012921813167062e-27
2.129893324467656279e-01 2.692793703076965528e+00 -4.669896974388378669e-27
2.129893324467656279e-01 2.745593579607886525e+00 -5.033252820829362474e-27
2.129893324467656279e-01 2.798393456138807522e+00 -5.534670443874153796e-27
2.129893324467656279e-01 2.851193332669728076e+00 -6.444839761140321822e-27
2.129893324467656279e-01 2.903993209200649073e+00 -6.512886837986949297e-27
2.129893324467656279e-01 2.956793085731570070e+00 -6.582581678194970686e-27
2.129893324467656279e-01 3.009592962262491067e+00 -6.876587842514001507e-27
2.129893324467656279e-01 3.062392838793411620e+00 -7.068629846762650475e-27
2.129893324467656279e-01 3.115192715324332617e+00 -6.796926900618653725e-27
2.129893324467656279e-01 3.167992591855253615e+00 -6.682744828644645588e-27
2.129893324467656279e-01 3.220792468386174612e+00 -6.738792521371143498e-27
2.129893324467656279e-01 3.273592344917095165e+00 -6.449218960600010671e-27
2.129893324467656279e-01 3.326392221448016162e+00 -6.092084834078270016e-27
2.129893324467656279e-01 3.379192097978937159e+00 -5.878268729579599521e-27
2.129893324467656279e-01 3.431991974509858156e+00 -5.615216591576826290e-27
2.129893324467656279e-01 3.484791851040779154e+00 -4.689847166267545216e-27
2.129893324467656279e-01 3.537591727571699707e+00 -4.022463758559555362e-27
2.129893324467656279e-01 3.590391604102620704e+00 -3.452925030534220540e-27
2.129893324467656279e-01 3.643191480633541701e+00 -2.605441160741698576e-27
2.129893324467656279e-01 3.695991357164462698e+00 -1.653704539753649989e-27
2.129893324467656279e-01 3.748791233695383252e+00 -8.686011800104053237e-28
2.129893324467656279e-01 3.801591110226304249e+00 -5.631777818961731557e-29
2.129893324467656279e-01 3.854390986757225246e+00 1.018096584719345413e-27
2.129893324467656279e-01 3.907190863288146243e+00 1.849663464606855770e-27
2.129893324467656279e-01 3.959990739819066796e+00 2.528515535382177911e-27
2.129893324467656279e-01 4.012790616349987793e+00 3.420803033654500156e-27
2.129893324467656279e-01 4.065590492880908791e+00 4.409844919456697441e-27
2.129893324467656279e-01 4.118390369411829788e+00 5.113616811134176010e-27
2.129893324467656279e-01 4.171190245942750785e+00 5.832327043989685438e-27
2.129893324467656279e-01 4.223990122473671782e+00 6.848996457897390662e-27
2.129893324467656279e-01 4.276789999004592779e+00 7.513730157909813579e-27
2.129893324467656279e-01 4.329589875535512888e+00 8.038923088040718547e-27
2.129893324467656279e-01 4.382389752066433886e+00 8.746423469704219222e-27
2.129893324467656279e-01 4.435189628597354883e+00 9.589969806234882577e-27
2.129893324467656279e-01 4.487989505128275880e+00 9.739112926354613619e-27
2.129893324467656279e-01 4.540789381659196877e+00 9.950204572518111921e-27
2.129893324467656279e-01 4.593589258190117874e+00 1.027487408936180080e-26
2.129893324467656279e-01 4.646389134721038872e+00 1.037062509276701393e-26
2.129893324467656279e-01 4.699189011251959869e+00 1.025639025487174727e-26
2.129893324467656279e-01 4.751988887782879978e+00 1.024147943921541137e-26
2.129893324467656279e-01 4.804788764313800975e+00 1.029678875216464960e-26
2.129893324467656279e-01 4.857588640844721972e+00 9.869442769816631725e-27
2.129893324467656279e-01 4.910388517375642969e+00 9.506288105055487014e-27
2.129893324467656279e-01 4.963188393906563967e+00 9.227321220276461625e-27
2.129893324467656279e-01 5.015988270437484964e+00 8.767027240300919224e-27
2.129893324467656279e-01 5.068788146968405961e+00 8.067646482819430673e-27
2.129893324467656279e-01 5.121588023499326958e+00 7.592252320392000168e-27
2.129893324467656279e-01 5.174387900030247955e+00 7.173018982868776067e-27
2.129893324467656279e-01 5.227187776561168064e+00 6.244104978473274667e-27
2.129893324467656279e-01 5.279987653092089062e+00 5.403113131149521290e-27
2.129893324467656279e-01 5.332787529623010059e+00 4.760359450578821824e-27
2.129893324467656279e-01 5.385587406153931056e+00 3.987092106866795683e-27
2.129893324467656279e-01 5.438387282684852053e+00 2.904190945588283882e-27
2.129893324467656279e-01 5.491187159215773050e+00 2.084110695956497455e-27
2.129893324467656279e-01 5.543987035746694048e+00 1.286219237982948157e-27
2.129893324467656279e-01 5.596786912277615045e+00 3.090411141098173195e-28
2.129893324467656279e-01 5.649586788808535154e+00 -5.746265519707719434e-28
2.129893324467656279e-01 5.702386665339456151e+00 -1.283257938775506458e-27
2.129893324467656279e-01 5.755186541870377148e+00 -2.072283966672156144e-27
2.129893324467656279e-01 5.807986418401298145e+00 -3.115487925996510012e-27
2.129893324467656279e-01 5.860786294932219143e+00 -3.737824912294415768e-27
2.129893324467656279e-01 5.913586171463140140e+00 -4.354942288966996288e-27
2.129893324467656279e-01 5.966386047994061137e+00 -5.156618798872945660e-27
2.129893324467656279e-01 6.019185924524982134e+00 -5.855182169580061440e-27
2.129893324467656279e-01 6.071985801055903131e+00 -6.126197357661175046e-27
2.129893324467656279e-01 6.124785677586823240e+00 -6.500032155171224540e-27
2.129893324467656279e-01 6.177585554117744238e+00 -6.995242958737275924e-27
